YEAR,COUNTY,MSSA_ID,MSSA_NAME,MSSA_TYPE,Race_ethnicity,Population,Adolescent_births,Indicator,Annotation,Indicator_rate,Indicator_ll,Indicator_ul
2010-2012,Contra Costa,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Urban,BLACK,234,,PRB,2,0,,
2010-2012,Contra Costa,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Urban,BLACK,234,,PBHP,2,0,,
2010-2012,Contra Costa,18j,Clayton/Concord South/Walnut Creek Central and East,Urban,ASIAN,893,,ABR,2,,,
2010-2012,Contra Costa,18j,Clayton/Concord South/Walnut Creek Central and East,Urban,ASIAN,893,,PRB,2,0,,
2010-2012,Contra Costa,18j,Clayton/Concord South/Walnut Creek Central and East,Urban,ASIAN,893,,PBHP,2,0,,
2010-2012,Contra Costa,18j,Clayton/Concord South/Walnut Creek Central and East,Urban,BLACK,145,,ABR,2,,,
2010-2012,Contra Costa,18j,Clayton/Concord South/Walnut Creek Central and East,Urban,BLACK,145,,PRB,2,0,,
2010-2012,Contra Costa,18j,Clayton/Concord South/Walnut Creek Central and East,Urban,BLACK,145,,PBHP,2,0,,
2010-2012,Shasta,190,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,Frontier,HISP,130,,ABR,2,,,
2010-2012,Shasta,190,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,Frontier,HISP,130,,PRB,2,0,,
2010-2012,Shasta,190,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,Frontier,HISP,130,,PBHP,2,0,,
2010-2012,Sierra,191,Alleghany/Calpine/Downieville/Goodyear Bar/Sattley/Sierra City/Sierraville,Frontier,ALL,235,,ABR,2,,,
2010-2012,Sierra,191,Alleghany/Calpine/Downieville/Goodyear Bar/Sattley/Sierra City/Sierraville,Frontier,ALL,235,,PRB,2,,,
2010-2012,Sierra,191,Alleghany/Calpine/Downieville/Goodyear Bar/Sattley/Sierra City/Sierraville,Frontier,ALL,235,,PBHP,2,0,,
2010-2012,Sierra,191,Alleghany/Calpine/Downieville/Goodyear Bar/Sattley/Sierra City/Sierraville,Frontier,HISP,33,,ABR,2,,,
2010-2012,Sierra,191,Alleghany/Calpine/Downieville/Goodyear Bar/Sattley/Sierra City/Sierraville,Frontier,HISP,33,,PRB,2,0,,
2010-2012,Sierra,191,Alleghany/Calpine/Downieville/Goodyear Bar/Sattley/Sierra City/Sierraville,Frontier,HISP,33,,PBHP,2,0,,
2010-2012,Siskiyou,193,Happy Camp,Frontier,HISP,15,,ABR,2,,,
2010-2012,Siskiyou,193,Happy Camp,Frontier,HISP,15,,PRB,2,0,,
2010-2012,Siskiyou,193,Happy Camp,Frontier,HISP,15,,PBHP,2,,,
2010-2012,Siskiyou,195,Gazelle/Grenada/Hilt/Hornbrook/Yreka,Rural,ASIAN,13,,ABR,2,,,
2010-2012,Siskiyou,195,Gazelle/Grenada/Hilt/Hornbrook/Yreka,Rural,ASIAN,13,,PRB,2,,,
2010-2012,Siskiyou,195,Gazelle/Grenada/Hilt/Hornbrook/Yreka,Rural,ASIAN,13,,PBHP,2,,,
2010-2012,Siskiyou,196,Tulelake,Frontier,ALL,160,,ABR,2,,,
2010-2012,Siskiyou,196,Tulelake,Frontier,ALL,160,,PRB,2,,,
2010-2012,Siskiyou,196,Tulelake,Frontier,ALL,160,,PBHP,2,,,
2010-2012,Siskiyou,196,Tulelake,Frontier,HISP,132,,ABR,2,,,
2010-2012,Siskiyou,196,Tulelake,Frontier,HISP,132,,PRB,2,0,,
2010-2012,Siskiyou,196,Tulelake,Frontier,HISP,132,,PBHP,2,,,
2010-2012,Siskiyou,197,Carrick/Edgewood/Mount Shasta/Weed,Rural,BLACK,25,,ABR,2,,,
2010-2012,Siskiyou,197,Carrick/Edgewood/Mount Shasta/Weed,Rural,BLACK,25,,PRB,2,0,,
2010-2012,Siskiyou,197,Carrick/Edgewood/Mount Shasta/Weed,Rural,BLACK,25,,PBHP,2,,,
2010-2012,Siskiyou,197,Carrick/Edgewood/Mount Shasta/Weed,Rural,HISP,138,,ABR,2,,,
2010-2012,Siskiyou,197,Carrick/Edgewood/Mount Shasta/Weed,Rural,HISP,138,,PRB,2,,,
2010-2012,Siskiyou,197,Carrick/Edgewood/Mount Shasta/Weed,Rural,HISP,138,,PBHP,2,,,
2010-2012,Siskiyou,198,Dunsmuir,Rural,HISP,28,,ABR,2,,,
2010-2012,Siskiyou,198,Dunsmuir,Rural,HISP,28,,PRB,2,0,,
2010-2012,Siskiyou,198,Dunsmuir,Rural,HISP,28,,PBHP,2,,,
2010-2012,Siskiyou,198,Dunsmuir,Rural,WHITE,92,,ABR,2,,,
2010-2012,Siskiyou,198,Dunsmuir,Rural,WHITE,92,,PRB,2,0,,
2010-2012,Siskiyou,198,Dunsmuir,Rural,WHITE,92,,PBHP,2,,,
2010-2012,Siskiyou,199,McCloud/Tennant,Frontier,ALL,93,,ABR,2,,,
2010-2012,Siskiyou,199,McCloud/Tennant,Frontier,ALL,93,,PRB,2,,,
2010-2012,Siskiyou,199,McCloud/Tennant,Frontier,ALL,93,,PBHP,2,0,,
2010-2012,Siskiyou,199,McCloud/Tennant,Frontier,WHITE,75,,ABR,2,,,
2010-2012,Siskiyou,199,McCloud/Tennant,Frontier,WHITE,75,,PRB,2,0,,
2010-2012,Siskiyou,199,McCloud/Tennant,Frontier,WHITE,75,,PBHP,2,0,,
2010-2012,Siskiyou,200,Dorris/Macdoel/Mount Hebron,Frontier,ALL,169,,ABR,2,,,
2010-2012,Siskiyou,200,Dorris/Macdoel/Mount Hebron,Frontier,ALL,169,,PRB,2,,,
2010-2012,Siskiyou,200,Dorris/Macdoel/Mount Hebron,Frontier,ALL,169,,PBHP,2,0,,
2010-2012,Siskiyou,200,Dorris/Macdoel/Mount Hebron,Frontier,HISP,65,,ABR,2,,,
2010-2012,Siskiyou,200,Dorris/Macdoel/Mount Hebron,Frontier,HISP,65,,PRB,2,,,
2010-2012,Siskiyou,200,Dorris/Macdoel/Mount Hebron,Frontier,HISP,65,,PBHP,2,0,,
2010-2012,Solano,201,Dixon,Rural,BLACK,43,,ABR,2,,,
2010-2012,Solano,201,Dixon,Rural,BLACK,43,,PRB,2,,,
2010-2012,Solano,201,Dixon,Rural,BLACK,43,,PBHP,2,0,,
2010-2012,Solano,203.1,Benicia/Collinsville/Suisun City,Rural,ASIAN,680,,ABR,2,,,
2010-2012,Solano,203.1,Benicia/Collinsville/Suisun City,Rural,ASIAN,680,,PRB,2,0,,
2010-2012,Solano,203.1,Benicia/Collinsville/Suisun City,Rural,ASIAN,680,,PBHP,2,0,,
2010-2012,Solano,203.2,Rio Vista,Rural,HISP,165,,ABR,2,,,
2010-2012,Solano,203.2,Rio Vista,Rural,HISP,165,,PRB,2,,,
2010-2012,Solano,203.2,Rio Vista,Rural,HISP,165,,PBHP,2,0,,
2010-2012,Solano,203.2,Rio Vista,Rural,WHITE,348,,ABR,2,,,
2010-2012,Solano,203.2,Rio Vista,Rural,WHITE,348,,PRB,2,0,,
2010-2012,Solano,203.2,Rio Vista,Rural,WHITE,348,,PBHP,2,0,,
2010-2012,Sonoma,205.2,Windsor,Urban,ASIAN,58,,ABR,2,,,
2010-2012,Sonoma,205.2,Windsor,Urban,ASIAN,58,,PRB,2,0,,
2010-2012,Sonoma,205.2,Windsor,Urban,ASIAN,58,,PBHP,2,0,,
2010-2012,Sonoma,206,Cloverdale,Rural,WHITE,573,,ABR,2,,,
2010-2012,Sonoma,206,Cloverdale,Rural,WHITE,573,,PRB,2,0,,
2010-2012,Sonoma,206,Cloverdale,Rural,WHITE,573,,PBHP,2,0,,
2010-2012,Sonoma,209.1,Petaluma,Urban,ASIAN,698,,ABR,2,,,
2010-2012,Sonoma,209.1,Petaluma,Urban,ASIAN,698,,PRB,2,,,
2010-2012,Sonoma,209.1,Petaluma,Urban,ASIAN,698,,PBHP,2,0,,
2010-2012,Sonoma,209.1,Petaluma,Urban,BLACK,280,,ABR,2,,,
2010-2012,Sonoma,209.1,Petaluma,Urban,BLACK,280,,PRB,2,,,
2010-2012,Sonoma,209.1,Petaluma,Urban,BLACK,280,,PBHP,2,0,,
2010-2012,Sonoma,209.2,Two Rock/Valley Ford,Rural,WHITE,1006,,PRB,2,0,,
2010-2012,Sonoma,209.2,Two Rock/Valley Ford,Rural,WHITE,1006,,PBHP,2,0,,
2010-2012,Sonoma,210.2,Bodega/Sebastopol,Rural,HISP,304,,ABR,2,,,
2010-2012,Sonoma,210.2,Bodega/Sebastopol,Rural,HISP,304,,PRB,2,0,,
2010-2012,Sonoma,210.2,Bodega/Sebastopol,Rural,HISP,304,,PBHP,2,0,,
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,ASIAN,101,,ABR,2,,,
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,ASIAN,101,,PRB,2,0,,
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,ASIAN,101,,PBHP,2,0,,
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,BLACK,80,,ABR,2,,,
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,BLACK,80,,PRB,2,,,
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,BLACK,80,,PBHP,2,0,,
2010-2012,Stanislaus,212.3,Salida,Rural,ASIAN,103,,ABR,2,,,
2010-2012,Stanislaus,212.3,Salida,Rural,ASIAN,103,,PRB,2,0,,
2010-2012,Stanislaus,212.3,Salida,Rural,ASIAN,103,,PBHP,2,,,
2010-2012,Stanislaus,212.3,Salida,Rural,BLACK,77,,ABR,2,,,
2010-2012,Stanislaus,212.3,Salida,Rural,BLACK,77,,PRB,2,0,,
2010-2012,Stanislaus,212.3,Salida,Rural,BLACK,77,,PBHP,2,,,
2010-2012,Stanislaus,213,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,Rural,ASIAN,73,,ABR,2,,,
2010-2012,Stanislaus,213,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,Rural,ASIAN,73,,PRB,2,,,
2010-2012,Stanislaus,213,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,Rural,ASIAN,73,,PBHP,2,,,
2010-2012,Stanislaus,214,Hughson,Rural,ASIAN,185,,ABR,2,,,
2010-2012,Stanislaus,214,Hughson,Rural,ASIAN,185,,PRB,2,0,,
2010-2012,Stanislaus,214,Hughson,Rural,ASIAN,185,,PBHP,2,,,
2010-2012,Stanislaus,214,Hughson,Rural,BLACK,71,,ABR,2,,,
2010-2012,Stanislaus,214,Hughson,Rural,BLACK,71,,PRB,2,,,
2010-2012,Stanislaus,214,Hughson,Rural,BLACK,71,,PBHP,2,,,
2010-2012,Sutter,216,Meridian/Robbins/Yuba City,Rural,ASIAN,1268,,ABR,2,,,
2010-2012,Sutter,216,Meridian/Robbins/Yuba City,Rural,ASIAN,1268,,PRB,2,,,
2010-2012,Sutter,216,Meridian/Robbins/Yuba City,Rural,ASIAN,1268,,PBHP,2,,,
2010-2012,Sutter,216,Meridian/Robbins/Yuba City,Rural,BLACK,192,,ABR,2,,,
2010-2012,Sutter,216,Meridian/Robbins/Yuba City,Rural,BLACK,192,,PRB,2,0,,
2010-2012,Sutter,216,Meridian/Robbins/Yuba City,Rural,BLACK,192,,PBHP,2,0,,
2010-2012,Sutter,217,Nicolaus/Pleasant Grove,Rural,ALL,266,,ABR,2,,,
2010-2012,Sutter,217,Nicolaus/Pleasant Grove,Rural,ALL,266,,PRB,2,,,
2010-2012,Sutter,217,Nicolaus/Pleasant Grove,Rural,ALL,266,,PBHP,2,0,,
2010-2012,Sutter,217,Nicolaus/Pleasant Grove,Rural,HISP,60,,ABR,2,,,
2010-2012,Sutter,217,Nicolaus/Pleasant Grove,Rural,HISP,60,,PRB,2,,,
2010-2012,Sutter,217,Nicolaus/Pleasant Grove,Rural,HISP,60,,PBHP,2,0,,
2010-2012,Tehama,219,Paskenta/Rancho Tehama,Frontier,HISP,71,,ABR,2,,,
2010-2012,Tehama,219,Paskenta/Rancho Tehama,Frontier,HISP,71,,PRB,2,,,
2010-2012,Tehama,219,Paskenta/Rancho Tehama,Frontier,HISP,71,,PBHP,2,,,
2010-2012,El Dorado,22,Garden Valley/Georgetown/Greenwood/Kelsey/Volcanoville,Rural,HISP,108,,ABR,2,,,
2010-2012,El Dorado,22,Garden Valley/Georgetown/Greenwood/Kelsey/Volcanoville,Rural,HISP,108,,PRB,2,0,,
2010-2012,El Dorado,22,Garden Valley/Georgetown/Greenwood/Kelsey/Volcanoville,Rural,HISP,108,,PBHP,2,0,,
2010-2012,Tehama,220,Dairyville/Manton/Mineral/Paynes Creek,Frontier,HISP,59,,ABR,2,,,
2010-2012,Tehama,220,Dairyville/Manton/Mineral/Paynes Creek,Frontier,HISP,59,,PRB,2,0,,
2010-2012,Tehama,220,Dairyville/Manton/Mineral/Paynes Creek,Frontier,HISP,59,,PBHP,2,0,,
2010-2012,Tehama,221,Gerber/Los Flores/Proberta/Red Bluff,Rural,BLACK,28,,ABR,2,,,
2010-2012,Tehama,221,Gerber/Los Flores/Proberta/Red Bluff,Rural,BLACK,28,,PRB,2,,,
2010-2012,Tehama,221,Gerber/Los Flores/Proberta/Red Bluff,Rural,BLACK,28,,PBHP,2,,,
2010-2012,Trinity,223,Junction City/Salyer,Frontier,ALL,150,,ABR,2,,,
2010-2012,Trinity,223,Junction City/Salyer,Frontier,ALL,150,,PRB,2,,,
2010-2012,Trinity,223,Junction City/Salyer,Frontier,ALL,150,,PBHP,2,0,,
2010-2012,Trinity,223,Junction City/Salyer,Frontier,WHITE,99,,ABR,2,,,
2010-2012,Trinity,223,Junction City/Salyer,Frontier,WHITE,99,,PRB,2,0,,
2010-2012,Trinity,223,Junction City/Salyer,Frontier,WHITE,99,,PBHP,2,0,,
2010-2012,Trinity,226,Kettenpom/Mad River/Ruth/Xenia,Frontier,ALL,83,,ABR,2,,,
2010-2012,Trinity,226,Kettenpom/Mad River/Ruth/Xenia,Frontier,ALL,83,,PRB,2,,,
2010-2012,Trinity,226,Kettenpom/Mad River/Ruth/Xenia,Frontier,ALL,83,,PBHP,2,0,,
2010-2012,Trinity,226,Kettenpom/Mad River/Ruth/Xenia,Frontier,WHITE,51,,ABR,2,,,
2010-2012,Trinity,226,Kettenpom/Mad River/Ruth/Xenia,Frontier,WHITE,51,,PRB,2,0,,
2010-2012,Trinity,226,Kettenpom/Mad River/Ruth/Xenia,Frontier,WHITE,51,,PBHP,2,0,,
2010-2012,Tulare,227.1,Dinuba,Urban,ASIAN,57,,ABR,2,,,
2010-2012,Tulare,227.1,Dinuba,Urban,ASIAN,57,,PRB,2,0,,
2010-2012,Tulare,227.1,Dinuba,Urban,ASIAN,57,,PBHP,2,,,
2010-2012,Tulare,227.2,Cutler-Orosi,Urban,ASIAN,97,,ABR,2,,,
2010-2012,Tulare,227.2,Cutler-Orosi,Urban,ASIAN,97,,PRB,2,,,
2010-2012,Tulare,227.2,Cutler-Orosi,Urban,ASIAN,97,,PBHP,2,,,
2010-2012,Tulare,227.2,Cutler-Orosi,Urban,WHITE,104,,ABR,2,,,
2010-2012,Tulare,227.2,Cutler-Orosi,Urban,WHITE,104,,PRB,2,0,,
2010-2012,Tulare,227.2,Cutler-Orosi,Urban,WHITE,104,,PBHP,2,,,
2010-2012,Tulare,228.2,Exeter/Lemon Cove/Lindsay/Strathmore,Rural,ASIAN,57,,ABR,2,,,
2010-2012,Tulare,228.2,Exeter/Lemon Cove/Lindsay/Strathmore,Rural,ASIAN,57,,PRB,2,0,,
2010-2012,Tulare,228.2,Exeter/Lemon Cove/Lindsay/Strathmore,Rural,ASIAN,57,,PBHP,2,,,
2010-2012,Tulare,229,Three Rivers,Frontier,HISP,222,,ABR,2,,,
2010-2012,Tulare,229,Three Rivers,Frontier,HISP,222,,PRB,2,,,
2010-2012,Tulare,229,Three Rivers,Frontier,HISP,222,,PBHP,2,0,,
2010-2012,Tulare,229,Three Rivers,Frontier,WHITE,270,,ABR,2,,,
2010-2012,Tulare,229,Three Rivers,Frontier,WHITE,270,,PRB,2,,,
2010-2012,Tulare,229,Three Rivers,Frontier,WHITE,270,,PBHP,2,0,,
2010-2012,El Dorado,23.1,Cameron Park/El Dorado Hills/Shingle Springs,Urban,ASIAN,416,,ABR,2,,,
2010-2012,El Dorado,23.1,Cameron Park/El Dorado Hills/Shingle Springs,Urban,ASIAN,416,,PRB,2,0,,
2010-2012,El Dorado,23.1,Cameron Park/El Dorado Hills/Shingle Springs,Urban,ASIAN,416,,PBHP,2,0,,
2010-2012,El Dorado,23.3,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,ASIAN,141,,ABR,2,,,
2010-2012,El Dorado,23.3,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,ASIAN,141,,PRB,2,0,,
2010-2012,El Dorado,23.3,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,ASIAN,141,,PBHP,2,0,,
2010-2012,Tulare,231,Alpaugh/Earlimart/Pixley/Porterville/Rich Grove/Terra Bella,Rural,BLACK,82,,ABR,2,,,
2010-2012,Tulare,231,Alpaugh/Earlimart/Pixley/Porterville/Rich Grove/Terra Bella,Rural,BLACK,82,,PRB,2,0,,
2010-2012,Tulare,231,Alpaugh/Earlimart/Pixley/Porterville/Rich Grove/Terra Bella,Rural,BLACK,82,,PBHP,2,,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,ALL,144,,ABR,2,,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,ALL,144,,PRB,2,,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,ALL,144,,PBHP,2,0,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,HISP,33,,ABR,2,,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,HISP,33,,PRB,2,0,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,HISP,33,,PBHP,2,0,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,WHITE,89,,ABR,2,,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,WHITE,89,,PRB,2,0,,
2010-2012,Tuolumne,234.1,Chinese Camp,Rural,WHITE,89,,PBHP,2,0,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,ALL,192,,ABR,2,,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,ALL,192,,PRB,2,,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,ALL,192,,PBHP,2,0,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,HISP,50,,ABR,2,,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,HISP,50,,PRB,2,0,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,HISP,50,,PBHP,2,0,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,WHITE,128,,ABR,2,,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,WHITE,128,,PRB,2,0,,
2010-2012,Tuolumne,235,Big Oak Flat/Groveland,Frontier,WHITE,128,,PBHP,2,0,,
2010-2012,Ventura,237,Fillmore/Los Padres National Forest/Piru/Santa Paula/Saticoy,Rural,BLACK,42,,ABR,2,,,
2010-2012,Ventura,237,Fillmore/Los Padres National Forest/Piru/Santa Paula/Saticoy,Rural,BLACK,42,,PRB,2,0,,
2010-2012,Ventura,237,Fillmore/Los Padres National Forest/Piru/Santa Paula/Saticoy,Rural,BLACK,42,,PBHP,2,0,,
2010-2012,Ventura,239,Camarillo/Moorpark,Urban,ASIAN,773,,ABR,2,,,
2010-2012,Ventura,239,Camarillo/Moorpark,Urban,ASIAN,773,,PRB,2,0,,
2010-2012,Ventura,239,Camarillo/Moorpark,Urban,ASIAN,773,,PBHP,2,0,,
2010-2012,Ventura,239,Camarillo/Moorpark,Urban,BLACK,147,,ABR,2,,,
2010-2012,Ventura,239,Camarillo/Moorpark,Urban,BLACK,147,,PRB,2,0,,
2010-2012,Ventura,239,Camarillo/Moorpark,Urban,BLACK,147,,PBHP,2,0,,
2010-2012,El Dorado,24,South Lake Tahoe,Rural,BLACK,11,,ABR,2,,,
2010-2012,El Dorado,24,South Lake Tahoe,Rural,BLACK,11,,PRB,2,0,,
2010-2012,El Dorado,24,South Lake Tahoe,Rural,BLACK,11,,PBHP,2,,,
2010-2012,Ventura,240a,Simi Valley East,Urban,ASIAN,800,,ABR,2,,,
2010-2012,Ventura,240a,Simi Valley East,Urban,ASIAN,800,,PRB,2,0,,
2010-2012,Ventura,240a,Simi Valley East,Urban,ASIAN,800,,PBHP,2,0,,
2010-2012,Ventura,240b,Thousand Oaks Central and West,Urban,BLACK,195,,ABR,2,,,
2010-2012,Ventura,240b,Thousand Oaks Central and West,Urban,BLACK,195,,PRB,2,0,,
2010-2012,Ventura,240b,Thousand Oaks Central and West,Urban,BLACK,195,,PBHP,2,0,,
2010-2012,Ventura,240c,Simi Valley West/Thousand Oaks East,Urban,ASIAN,731,,ABR,2,,,
2010-2012,Ventura,240c,Simi Valley West/Thousand Oaks East,Urban,ASIAN,731,,PRB,2,0,,
2010-2012,Ventura,240c,Simi Valley West/Thousand Oaks East,Urban,ASIAN,731,,PBHP,2,0,,
2010-2012,Ventura,241b,Oxnard North Central,Urban,ASIAN,744,,ABR,2,,,
2010-2012,Ventura,241b,Oxnard North Central,Urban,ASIAN,744,,PRB,2,0,,
2010-2012,Ventura,241b,Oxnard North Central,Urban,ASIAN,744,,PBHP,2,,,
2010-2012,Ventura,241c,Ventura,Urban,BLACK,104,,ABR,2,,,
2010-2012,Ventura,241c,Ventura,Urban,BLACK,104,,PRB,2,0,,
2010-2012,Ventura,241c,Ventura,Urban,BLACK,104,,PBHP,2,0,,
2010-2012,Yolo,242,Winters,Rural,ASIAN,6,,ABR,2,,,
2010-2012,Yolo,242,Winters,Rural,ASIAN,6,,PRB,2,,,
2010-2012,Yolo,242,Winters,Rural,ASIAN,6,,PBHP,2,0,,
2010-2012,Yolo,242,Winters,Rural,BLACK,9,,ABR,2,,,
2010-2012,Yolo,242,Winters,Rural,BLACK,9,,PRB,2,,,
2010-2012,Yolo,242,Winters,Rural,BLACK,9,,PBHP,2,0,,
2010-2012,Yolo,243,Esparto/Rumsey,Rural,ASIAN,24,,ABR,2,,,
2010-2012,Yolo,243,Esparto/Rumsey,Rural,ASIAN,24,,PRB,2,0,,
2010-2012,Yolo,243,Esparto/Rumsey,Rural,ASIAN,24,,PBHP,2,0,,
2010-2012,Yolo,244,Davis,Urban,BLACK,304,,ABR,2,,,
2010-2012,Yolo,244,Davis,Urban,BLACK,304,,PRB,2,0,,
2010-2012,Yolo,244,Davis,Urban,BLACK,304,,PBHP,2,,,
2010-2012,Yolo,245,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,Urban,BLACK,240,,ABR,2,,,
2010-2012,Yolo,245,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,Urban,BLACK,240,,PRB,2,0,,
2010-2012,Yolo,245,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,Urban,BLACK,240,,PBHP,2,,,
2010-2012,Yolo,246.1,Woodland,Urban,ASIAN,406,,ABR,2,,,
2010-2012,Yolo,246.1,Woodland,Urban,ASIAN,406,,PRB,2,0,,
2010-2012,Yolo,246.1,Woodland,Urban,ASIAN,406,,PBHP,2,0,,
2010-2012,Yolo,246.2,Knights Landing,Rural,WHITE,123,,ABR,2,,,
2010-2012,Yolo,246.2,Knights Landing,Rural,WHITE,123,,PRB,2,,,
2010-2012,Yolo,246.2,Knights Landing,Rural,WHITE,123,,PBHP,2,0,,
2010-2012,Yuba,247,Browns Valley/Brownsville/Dobbins/Oregon House,Rural,HISP,46,,ABR,2,,,
2010-2012,Yuba,247,Browns Valley/Brownsville/Dobbins/Oregon House,Rural,HISP,46,,PRB,2,0,,
2010-2012,Yuba,247,Browns Valley/Brownsville/Dobbins/Oregon House,Rural,HISP,46,,PBHP,2,,,
2010-2012,Yuba,248,Wheatland,Rural,HISP,102,,ABR,2,,,
2010-2012,Yuba,248,Wheatland,Rural,HISP,102,,PRB,2,0,,
2010-2012,Yuba,248,Wheatland,Rural,HISP,102,,PBHP,2,0,,
2010-2012,Fresno,25,Firebaugh/Mendota,Rural,ASIAN,12,,ABR,2,,,
2010-2012,Fresno,25,Firebaugh/Mendota,Rural,ASIAN,12,,PRB,2,0,,
2010-2012,Fresno,25,Firebaugh/Mendota,Rural,ASIAN,12,,PBHP,2,,,
2010-2012,Fresno,27,Coalinga,Rural,BLACK,9,,ABR,2,,,
2010-2012,Fresno,27,Coalinga,Rural,BLACK,9,,PRB,2,0,,
2010-2012,Fresno,27,Coalinga,Rural,BLACK,9,,PBHP,2,,,
2010-2012,Fresno,28,Huron,Rural,WHITE,21,,ABR,2,,,
2010-2012,Fresno,28,Huron,Rural,WHITE,21,,PRB,2,0,,
2010-2012,Fresno,28,Huron,Rural,WHITE,21,,PBHP,2,,,
2010-2012,Alameda,2a,Berkeley South and West/Emeryville/Oakland Northwest,Urban,ASIAN,5953,,ABR,2,,,
2010-2012,Alameda,2a,Berkeley South and West/Emeryville/Oakland Northwest,Urban,ASIAN,5953,,PRB,2,,,
2010-2012,Alameda,2a,Berkeley South and West/Emeryville/Oakland Northwest,Urban,ASIAN,5953,,PBHP,2,,,
2010-2012,Alameda,2a,Berkeley South and West/Emeryville/Oakland Northwest,Urban,WHITE,5134,,ABR,2,,,
2010-2012,Alameda,2a,Berkeley South and West/Emeryville/Oakland Northwest,Urban,WHITE,5134,,PRB,2,,,
2010-2012,Alameda,2a,Berkeley South and West/Emeryville/Oakland Northwest,Urban,WHITE,5134,,PBHP,2,,,
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,ASIAN,1203,,ABR,2,,,
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,ASIAN,1203,,PRB,2,0,,
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,ASIAN,1203,,PBHP,2,,,
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,WHITE,3179,,ABR,2,,,
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,WHITE,3179,,PRB,2,0,,
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,WHITE,3179,,PBHP,2,,,
2010-2012,Alameda,2f,Castro Valley Central and North/Oak Knoll/San Leandro Northeast/Sheffield Village/Union City East,Urban,ASIAN,2191,,ABR,2,,,
2010-2012,Alameda,2f,Castro Valley Central and North/Oak Knoll/San Leandro Northeast/Sheffield Village/Union City East,Urban,ASIAN,2191,,PRB,2,,,
2010-2012,Alameda,2f,Castro Valley Central and North/Oak Knoll/San Leandro Northeast/Sheffield Village/Union City East,Urban,ASIAN,2191,,PBHP,2,0,,
2010-2012,Alameda,2i,Fremont South/Mission San Jose/Newark South/Warm Springs,Urban,ASIAN,3269,,ABR,2,,,
2010-2012,Alameda,2i,Fremont South/Mission San Jose/Newark South/Warm Springs,Urban,ASIAN,3269,,PRB,2,0,,
2010-2012,Alameda,2i,Fremont South/Mission San Jose/Newark South/Warm Springs,Urban,ASIAN,3269,,PBHP,2,0,,
